country_iso3,indicator_id,series,special_or_major_group,weight_pct_in_base_year,year_iranian,year_western,base_year_sh,index_value,pct_change_yoy,pct_change_source,source_dataset,notes
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation and communications,major_group,11.4,1384,2005-2006,1376,254.7,7.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Medical care,major_group,4.57,1380,2001-2002,1376,211.6,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Medical care,major_group,4.57,1381,2002-2003,1376,246.0,16.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Medical care,major_group,4.57,1382,2003-2004,1376,287.6,16.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Medical care,major_group,4.57,1383,2004-2005,1376,337.5,17.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Medical care,major_group,4.57,1384,2005-2006,1376,402.8,19.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, reading and education",major_group,3.53,1380,2001-2002,1376,168.9,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, reading and education",major_group,3.53,1381,2002-2003,1376,192.2,13.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, reading and education",major_group,3.53,1382,2003-2004,1376,217.6,13.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, reading and education",major_group,3.53,1383,2004-2005,1376,250.8,15.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Recreation, reading and education",major_group,3.53,1384,2005-2006,1376,288.8,15.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1380,2001-2002,1376,187.5,,,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1381,2002-2003,1376,204.6,9.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1382,2003-2004,1376,245.0,19.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1383,2004-2005,1376,281.0,14.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Miscellaneous goods and services,major_group,4.24,1384,2005-2006,1376,315.8,12.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1384 (2005/06), Table 67 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1385,2006-2007,1383,123.5,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1386,2007-2008,1383,146.2,18.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1387,2008-2009,1383,183.3,25.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1388,2009-2010,1383,203.0,10.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,General index,general,100.0,1389,2010-2011,1383,228.2,12.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,57.13,1385,2006-2007,1383,119.3,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,57.13,1386,2007-2008,1383,140.0,17.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,57.13,1387,2008-2009,1383,174.9,24.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,57.13,1388,2009-2010,1383,188.5,7.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Goods,special_group,57.13,1389,2010-2011,1383,214.9,14.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,42.87,1385,2006-2007,1383,129.0,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,42.87,1386,2007-2008,1383,154.5,19.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,42.87,1387,2008-2009,1383,194.5,25.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,42.87,1388,2009-2010,1383,222.3,14.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Services,special_group,42.87,1389,2010-2011,1383,245.8,10.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,28.6,1385,2006-2007,1383,126.6,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,28.6,1386,2007-2008,1383,153.4,21.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,28.6,1387,2008-2009,1383,196.2,27.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,28.6,1388,2009-2010,1383,220.2,12.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Housing, water, electricity, gas, and other fuels",major_group,28.6,1389,2010-2011,1383,236.2,7.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and beverages,major_group,28.49,1385,2006-2007,1383,125.6,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and beverages,major_group,28.49,1386,2007-2008,1383,152.8,21.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and beverages,major_group,28.49,1387,2008-2009,1383,198.9,30.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and beverages,major_group,28.49,1388,2009-2010,1383,218.6,9.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Food and beverages,major_group,28.49,1389,2010-2011,1383,254.1,16.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.52,1385,2006-2007,1383,114.8,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.52,1386,2007-2008,1383,140.7,22.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.52,1387,2008-2009,1383,167.8,19.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.52,1388,2009-2010,1383,218.3,30.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Tobacco,major_group,0.52,1389,2010-2011,1383,223.4,2.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,6.22,1385,2006-2007,1383,117.5,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,6.22,1386,2007-2008,1383,134.8,14.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,6.22,1387,2008-2009,1383,163.1,21.0,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,6.22,1388,2009-2010,1383,179.9,10.3,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Clothing and footwear,major_group,6.22,1389,2010-2011,1383,200.9,11.7,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,6.26,1385,2006-2007,1383,124.6,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,6.26,1386,2007-2008,1383,144.6,16.1,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,6.26,1387,2008-2009,1383,179.0,23.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,6.26,1388,2009-2010,1383,186.6,4.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,"Furnishings, household equipment, and routine household maintenance",major_group,6.26,1389,2010-2011,1383,203.7,9.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation,major_group,11.97,1385,2006-2007,1383,111.6,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation,major_group,11.97,1386,2007-2008,1383,126.7,13.5,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation,major_group,11.97,1387,2008-2009,1383,149.0,17.6,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation,major_group,11.97,1388,2009-2010,1383,157.8,5.9,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Transportation,major_group,11.97,1389,2010-2011,1383,181.2,14.8,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,1.63,1385,2006-2007,1383,97.3,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,1.63,1386,2007-2008,1383,97.1,-0.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,1.63,1387,2008-2009,1383,96.9,-0.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,1.63,1388,2009-2010,1383,97.3,0.4,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Communication,major_group,1.63,1389,2010-2011,1383,97.1,-0.2,computed from adjacent index values in same base-year vintage,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
IRN,Consumer Price Index (CPI) of Goods and Services in Urban Areas,Medical care,major_group,5.54,1385,2006-2007,1383,131.7,,,"Central Bank of Iran (CBI), Annual Review 1389 (2010/11), Table 60 (Consumer Price Index (CPI) of Goods and Services in Urban Areas)",
