Downloaded from wid.world on 12-07-2026 at 18:23:56
Country;Year;Percentile;Variable;Value;DataQuality
IR;1771;p90p100;sptinc999j;;
IR;1772;p90p100;shweal999j;;
IR;1772;p0p100;anninc992i;;
IR;1772;p99p100;sptinc992j;;
IR;1772;p99p100;sptinc999j;;
IR;1772;p90p100;sptinc992j;;
IR;1772;p99p100;shweal992j;;
IR;1772;p0p100;anninc999i;;
IR;1772;p90p100;shweal992j;;
IR;1772;p99p100;shweal999j;;
IR;1772;p90p100;sptinc999j;;
IR;1773;p90p100;shweal999j;;
IR;1773;p0p100;anninc992i;;
IR;1773;p99p100;sptinc992j;;
IR;1773;p99p100;sptinc999j;;
IR;1773;p90p100;sptinc992j;;
IR;1773;p99p100;shweal992j;;
IR;1773;p0p100;anninc999i;;
IR;1773;p90p100;shweal992j;;
IR;1773;p99p100;shweal999j;;
IR;1773;p90p100;sptinc999j;;
IR;1774;p90p100;shweal999j;;
IR;1774;p0p100;anninc992i;;
IR;1774;p99p100;sptinc992j;;
IR;1774;p99p100;sptinc999j;;
IR;1774;p90p100;sptinc992j;;
IR;1774;p99p100;shweal992j;;
IR;1774;p0p100;anninc999i;;
IR;1774;p90p100;shweal992j;;
IR;1774;p99p100;shweal999j;;
IR;1774;p90p100;sptinc999j;;
IR;1775;p90p100;shweal999j;;
IR;1775;p0p100;anninc992i;;
IR;1775;p99p100;sptinc992j;;
IR;1775;p99p100;sptinc999j;;
IR;1775;p90p100;sptinc992j;;
IR;1775;p99p100;shweal992j;;
IR;1775;p0p100;anninc999i;;
IR;1775;p90p100;shweal992j;;
IR;1775;p99p100;shweal999j;;
IR;1775;p90p100;sptinc999j;;
IR;1776;p90p100;shweal999j;;
IR;1776;p0p100;anninc992i;;
IR;1776;p99p100;sptinc992j;;
IR;1776;p99p100;sptinc999j;;
IR;1776;p90p100;sptinc992j;;
IR;1776;p99p100;shweal992j;;
IR;1776;p0p100;anninc999i;;
IR;1776;p90p100;shweal992j;;
IR;1776;p99p100;shweal999j;;
IR;1776;p90p100;sptinc999j;;
IR;1777;p90p100;shweal999j;;
IR;1777;p0p100;anninc992i;;
IR;1777;p99p100;sptinc992j;;
IR;1777;p99p100;sptinc999j;;
IR;1777;p90p100;sptinc992j;;
IR;1777;p99p100;shweal992j;;
IR;1777;p0p100;anninc999i;;
IR;1777;p90p100;shweal992j;;
IR;1777;p99p100;shweal999j;;
IR;1777;p90p100;sptinc999j;;
IR;1778;p90p100;shweal999j;;
IR;1778;p0p100;anninc992i;;
IR;1778;p99p100;sptinc992j;;
IR;1778;p99p100;sptinc999j;;
IR;1778;p90p100;sptinc992j;;
IR;1778;p99p100;shweal992j;;
IR;1778;p0p100;anninc999i;;
IR;1778;p90p100;shweal992j;;
IR;1778;p99p100;shweal999j;;
IR;1778;p90p100;sptinc999j;;
IR;1779;p90p100;shweal999j;;
IR;1779;p0p100;anninc992i;;
IR;1779;p99p100;sptinc992j;;
IR;1779;p99p100;sptinc999j;;
IR;1779;p90p100;sptinc992j;;
IR;1779;p99p100;shweal992j;;
IR;1779;p0p100;anninc999i;;
IR;1779;p90p100;shweal992j;;
IR;1779;p99p100;shweal999j;;
IR;1779;p90p100;sptinc999j;;
IR;1780;p90p100;shweal999j;;
IR;1780;p0p100;anninc992i;;
IR;1780;p99p100;sptinc992j;;
IR;1780;p99p100;sptinc999j;;
IR;1780;p90p100;sptinc992j;;
IR;1780;p99p100;shweal992j;;
IR;1780;p0p100;anninc999i;;
IR;1780;p90p100;shweal992j;;
IR;1780;p99p100;shweal999j;;
IR;1780;p90p100;sptinc999j;;
IR;1781;p90p100;shweal999j;;
IR;1781;p0p100;anninc992i;;
IR;1781;p99p100;sptinc992j;;
IR;1781;p99p100;sptinc999j;;
IR;1781;p90p100;sptinc992j;;
IR;1781;p99p100;shweal992j;;
IR;1781;p0p100;anninc999i;;
IR;1781;p90p100;shweal992j;;
IR;1781;p99p100;shweal999j;;
IR;1781;p90p100;sptinc999j;;
IR;1782;p90p100;shweal999j;;
IR;1782;p0p100;anninc992i;;
IR;1782;p99p100;sptinc992j;;
IR;1782;p99p100;sptinc999j;;
IR;1782;p90p100;sptinc992j;;
IR;1782;p99p100;shweal992j;;
IR;1782;p0p100;anninc999i;;
IR;1782;p90p100;shweal992j;;
IR;1782;p99p100;shweal999j;;
IR;1782;p90p100;sptinc999j;;
IR;1783;p90p100;shweal999j;;
IR;1783;p0p100;anninc992i;;
IR;1783;p99p100;sptinc992j;;
IR;1783;p99p100;sptinc999j;;
IR;1783;p90p100;sptinc992j;;
IR;1783;p99p100;shweal992j;;
IR;1783;p0p100;anninc999i;;
IR;1783;p90p100;shweal992j;;
IR;1783;p99p100;shweal999j;;
IR;1783;p90p100;sptinc999j;;
IR;1784;p90p100;shweal999j;;
IR;1784;p0p100;anninc992i;;
IR;1784;p99p100;sptinc992j;;
IR;1784;p99p100;sptinc999j;;
IR;1784;p90p100;sptinc992j;;
IR;1784;p99p100;shweal992j;;
IR;1784;p0p100;anninc999i;;
IR;1784;p90p100;shweal992j;;
IR;1784;p99p100;shweal999j;;
IR;1784;p90p100;sptinc999j;;
IR;1785;p90p100;shweal999j;;
IR;1785;p0p100;anninc992i;;
IR;1785;p99p100;sptinc992j;;
IR;1785;p99p100;sptinc999j;;
IR;1785;p90p100;sptinc992j;;
IR;1785;p99p100;shweal992j;;
IR;1785;p0p100;anninc999i;;
IR;1785;p90p100;shweal992j;;
IR;1785;p99p100;shweal999j;;
IR;1785;p90p100;sptinc999j;;
IR;1786;p90p100;shweal999j;;
IR;1786;p0p100;anninc992i;;
IR;1786;p99p100;sptinc992j;;
IR;1786;p99p100;sptinc999j;;
IR;1786;p90p100;sptinc992j;;
IR;1786;p99p100;shweal992j;;
IR;1786;p0p100;anninc999i;;
IR;1786;p90p100;shweal992j;;
IR;1786;p99p100;shweal999j;;
IR;1786;p90p100;sptinc999j;;
IR;1787;p90p100;shweal999j;;
IR;1787;p0p100;anninc992i;;
IR;1787;p99p100;sptinc992j;;
IR;1787;p99p100;sptinc999j;;
IR;1787;p90p100;sptinc992j;;
IR;1787;p99p100;shweal992j;;
IR;1787;p0p100;anninc999i;;
IR;1787;p90p100;shweal992j;;
IR;1787;p99p100;shweal999j;;
IR;1787;p90p100;sptinc999j;;
IR;1788;p90p100;shweal999j;;
IR;1788;p0p100;anninc992i;;
IR;1788;p99p100;sptinc992j;;
IR;1788;p99p100;sptinc999j;;
IR;1788;p90p100;sptinc992j;;
IR;1788;p99p100;shweal992j;;
IR;1788;p0p100;anninc999i;;
IR;1788;p90p100;shweal992j;;
IR;1788;p99p100;shweal999j;;
IR;1788;p90p100;sptinc999j;;
IR;1789;p90p100;shweal999j;;
IR;1789;p0p100;anninc992i;;
IR;1789;p99p100;sptinc992j;;
IR;1789;p99p100;sptinc999j;;
IR;1789;p90p100;sptinc992j;;
IR;1789;p99p100;shweal992j;;
IR;1789;p0p100;anninc999i;;
IR;1789;p90p100;shweal992j;;
IR;1789;p99p100;shweal999j;;
IR;1789;p90p100;sptinc999j;;
IR;1790;p90p100;shweal999j;;
IR;1790;p0p100;anninc992i;;
IR;1790;p99p100;sptinc992j;;
IR;1790;p99p100;sptinc999j;;
IR;1790;p90p100;sptinc992j;;
IR;1790;p99p100;shweal992j;;
IR;1790;p0p100;anninc999i;;
IR;1790;p90p100;shweal992j;;
IR;1790;p99p100;shweal999j;;
IR;1790;p90p100;sptinc999j;;
IR;1791;p90p100;shweal999j;;
IR;1791;p0p100;anninc992i;;
IR;1791;p99p100;sptinc992j;;
IR;1791;p99p100;sptinc999j;;
IR;1791;p90p100;sptinc992j;;
IR;1791;p99p100;shweal992j;;
IR;1791;p0p100;anninc999i;;
IR;1791;p90p100;shweal992j;;
IR;1791;p99p100;shweal999j;;
IR;1791;p90p100;sptinc999j;;
IR;1792;p90p100;shweal999j;;
IR;1792;p0p100;anninc992i;;
IR;1792;p99p100;sptinc992j;;
IR;1792;p99p100;sptinc999j;;
IR;1792;p90p100;sptinc992j;;
IR;1792;p99p100;shweal992j;;
IR;1792;p0p100;anninc999i;;
IR;1792;p90p100;shweal992j;;
IR;1792;p99p100;shweal999j;;
IR;1792;p90p100;sptinc999j;;
IR;1793;p90p100;shweal999j;;
IR;1793;p0p100;anninc992i;;
IR;1793;p99p100;sptinc992j;;
IR;1793;p99p100;sptinc999j;;
IR;1793;p90p100;sptinc992j;;
IR;1793;p99p100;shweal992j;;
IR;1793;p0p100;anninc999i;;
IR;1793;p90p100;shweal992j;;
IR;1793;p99p100;shweal999j;;
IR;1793;p90p100;sptinc999j;;
IR;1794;p90p100;shweal999j;;
IR;1794;p0p100;anninc992i;;
IR;1794;p99p100;sptinc992j;;
IR;1794;p99p100;sptinc999j;;
IR;1794;p90p100;sptinc992j;;
IR;1794;p99p100;shweal992j;;
IR;1794;p0p100;anninc999i;;
IR;1794;p90p100;shweal992j;;
IR;1794;p99p100;shweal999j;;
IR;1794;p90p100;sptinc999j;;
IR;1795;p90p100;shweal999j;;
IR;1795;p0p100;anninc992i;;
IR;1795;p99p100;sptinc992j;;
IR;1795;p99p100;sptinc999j;;
IR;1795;p90p100;sptinc992j;;
IR;1795;p99p100;shweal992j;;
IR;1795;p0p100;anninc999i;;
IR;1795;p90p100;shweal992j;;
IR;1795;p99p100;shweal999j;;
IR;1795;p90p100;sptinc999j;;
IR;1796;p90p100;shweal999j;;
IR;1796;p0p100;anninc992i;;
IR;1796;p99p100;sptinc992j;;
IR;1796;p99p100;sptinc999j;;
IR;1796;p90p100;sptinc992j;;
IR;1796;p99p100;shweal992j;;
IR;1796;p0p100;anninc999i;;
IR;1796;p90p100;shweal992j;;
IR;1796;p99p100;shweal999j;;
IR;1796;p90p100;sptinc999j;;
IR;1797;p90p100;shweal999j;;
IR;1797;p0p100;anninc992i;;
IR;1797;p99p100;sptinc992j;;
IR;1797;p99p100;sptinc999j;;
IR;1797;p90p100;sptinc992j;;
IR;1797;p99p100;shweal992j;;
IR;1797;p0p100;anninc999i;;
IR;1797;p90p100;shweal992j;;
IR;1797;p99p100;shweal999j;;
IR;1797;p90p100;sptinc999j;;
IR;1798;p90p100;shweal999j;;
IR;1798;p0p100;anninc992i;;
IR;1798;p99p100;sptinc992j;;
IR;1798;p99p100;sptinc999j;;
IR;1798;p90p100;sptinc992j;;
IR;1798;p99p100;shweal992j;;
IR;1798;p0p100;anninc999i;;
IR;1798;p90p100;shweal992j;;
IR;1798;p99p100;shweal999j;;
IR;1798;p90p100;sptinc999j;;
IR;1799;p90p100;shweal999j;;
IR;1799;p0p100;anninc992i;;
IR;1799;p99p100;sptinc992j;;
IR;1799;p99p100;sptinc999j;;
IR;1799;p90p100;sptinc992j;;
IR;1799;p99p100;shweal992j;;
IR;1799;p0p100;anninc999i;;
IR;1799;p90p100;shweal992j;;
IR;1799;p99p100;shweal999j;;
IR;1799;p90p100;sptinc999j;;
IR;1800;p90p100;shweal999j;;
IR;1800;p0p100;anninc992i;236381728.0;4.0
IR;1800;p99p100;sptinc992j;;
IR;1800;p99p100;sptinc999j;;
IR;1800;p90p100;sptinc992j;;
IR;1800;p99p100;shweal992j;;
IR;1800;p0p100;anninc999i;125517344.0;4.0
IR;1800;p90p100;shweal992j;;
IR;1800;p99p100;shweal999j;;
IR;1800;p90p100;sptinc999j;;
IR;1801;p90p100;shweal999j;;
IR;1801;p0p100;anninc992i;237217536.0;4.0
IR;1801;p99p100;sptinc992j;;
IR;1801;p99p100;sptinc999j;;
IR;1801;p90p100;sptinc992j;;
IR;1801;p99p100;shweal992j;;
IR;1801;p0p100;anninc999i;125961184.0;4.0
IR;1801;p90p100;shweal992j;;
IR;1801;p99p100;shweal999j;;
IR;1801;p90p100;sptinc999j;;
IR;1802;p90p100;shweal999j;;
IR;1802;p0p100;anninc992i;237950384.0;4.0
IR;1802;p99p100;sptinc992j;;
IR;1802;p99p100;sptinc999j;;
IR;1802;p90p100;sptinc992j;;
IR;1802;p99p100;shweal992j;;
IR;1802;p0p100;anninc999i;126350296.0;4.0
IR;1802;p90p100;shweal992j;;
IR;1802;p99p100;shweal999j;;
IR;1802;p90p100;sptinc999j;;
IR;1803;p90p100;shweal999j;;
IR;1803;p0p100;anninc992i;238748864.0;4.0
IR;1803;p99p100;sptinc992j;;
IR;1803;p99p100;sptinc999j;;
IR;1803;p90p100;sptinc992j;;
IR;1803;p99p100;shweal992j;;
IR;1803;p0p100;anninc999i;126774296.0;4.0
IR;1803;p90p100;shweal992j;;
IR;1803;p99p100;shweal999j;;
IR;1803;p90p100;sptinc999j;;
IR;1804;p90p100;shweal999j;;
IR;1804;p0p100;anninc992i;239801728.0;4.0
IR;1804;p99p100;sptinc992j;;
IR;1804;p99p100;sptinc999j;;
IR;1804;p90p100;sptinc992j;;
IR;1804;p99p100;shweal992j;;
IR;1804;p0p100;anninc999i;127333352.0;4.0
IR;1804;p90p100;shweal992j;;
IR;1804;p99p100;shweal999j;;
IR;1804;p90p100;sptinc999j;;
IR;1805;p90p100;shweal999j;;
IR;1805;p0p100;anninc992i;240491504.0;4.0
IR;1805;p99p100;sptinc992j;;
IR;1805;p99p100;sptinc999j;;
IR;1805;p90p100;sptinc992j;;
IR;1805;p99p100;shweal992j;;
IR;1805;p0p100;anninc999i;127699624.0;4.0
IR;1805;p90p100;shweal992j;;
IR;1805;p99p100;shweal999j;;
IR;1805;p90p100;sptinc999j;;
IR;1806;p90p100;shweal999j;;
IR;1806;p0p100;anninc992i;241542640.0;4.0
IR;1806;p99p100;sptinc992j;;
IR;1806;p99p100;sptinc999j;;
IR;1806;p90p100;sptinc992j;;
IR;1806;p99p100;shweal992j;;
IR;1806;p0p100;anninc999i;128257752.0;4.0
IR;1806;p90p100;shweal992j;;
IR;1806;p99p100;shweal999j;;
IR;1806;p90p100;sptinc999j;;
IR;1807;p90p100;shweal999j;;
IR;1807;p0p100;anninc992i;242588400.0;4.0
IR;1807;p99p100;sptinc992j;;
IR;1807;p99p100;sptinc999j;;
IR;1807;p90p100;sptinc992j;;
IR;1807;p99p100;shweal992j;;
IR;1807;p0p100;anninc999i;128813048.0;4.0
IR;1807;p90p100;shweal992j;;
IR;1807;p99p100;shweal999j;;
IR;1807;p90p100;sptinc999j;;
IR;1808;p90p100;shweal999j;;
IR;1808;p0p100;anninc992i;243644912.0;4.0
IR;1808;p99p100;sptinc992j;;
IR;1808;p99p100;sptinc999j;;
IR;1808;p90p100;sptinc992j;;
IR;1808;p99p100;shweal992j;;
IR;1808;p0p100;anninc999i;129374056.0;4.0
IR;1808;p90p100;shweal992j;;
IR;1808;p99p100;shweal999j;;
IR;1808;p90p100;sptinc999j;;
IR;1809;p90p100;shweal999j;;
IR;1809;p0p100;anninc992i;244732208.0;4.0
IR;1809;p99p100;sptinc992j;;
IR;1809;p99p100;sptinc999j;;
IR;1809;p90p100;sptinc992j;;
IR;1809;p99p100;shweal992j;;
IR;1809;p0p100;anninc999i;129951400.0;4.0
IR;1809;p90p100;shweal992j;;
IR;1809;p99p100;shweal999j;;
IR;1809;p90p100;sptinc999j;;
IR;1810;p90p100;shweal999j;;
IR;1810;p0p100;anninc992i;245726080.0;4.0
IR;1810;p99p100;sptinc992j;;
IR;1810;p99p100;sptinc999j;;
IR;1810;p90p100;sptinc992j;;
IR;1810;p99p100;shweal992j;;
IR;1810;p0p100;anninc999i;130479144.0;4.0
IR;1810;p90p100;shweal992j;;
IR;1810;p99p100;shweal999j;;
IR;1810;p90p100;sptinc999j;;
IR;1811;p90p100;shweal999j;;
IR;1811;p0p100;anninc992i;246637824.0;4.0
IR;1811;p99p100;sptinc992j;;
IR;1811;p99p100;sptinc999j;;
IR;1811;p90p100;sptinc992j;;
IR;1811;p99p100;shweal992j;;
IR;1811;p0p100;anninc999i;130963272.0;4.0
IR;1811;p90p100;shweal992j;;
IR;1811;p99p100;shweal999j;;
IR;1811;p90p100;sptinc999j;;
IR;1812;p90p100;shweal999j;;
IR;1812;p0p100;anninc992i;247626672.0;4.0
IR;1812;p99p100;sptinc992j;;
IR;1812;p99p100;sptinc999j;;
IR;1812;p90p100;sptinc992j;;
IR;1812;p99p100;shweal992j;;
IR;1812;p0p100;anninc999i;131488336.0;4.0
IR;1812;p90p100;shweal992j;;
IR;1812;p99p100;shweal999j;;
IR;1812;p90p100;sptinc999j;;
IR;1813;p90p100;shweal999j;;
IR;1813;p0p100;anninc992i;248719712.0;4.0
IR;1813;p99p100;sptinc992j;;
IR;1813;p99p100;sptinc999j;;
IR;1813;p90p100;sptinc992j;;
IR;1813;p99p100;shweal992j;;
IR;1813;p0p100;anninc999i;132068760.0;4.0
IR;1813;p90p100;shweal992j;;
IR;1813;p99p100;shweal999j;;
IR;1813;p90p100;sptinc999j;;
IR;1814;p90p100;shweal999j;;
IR;1814;p0p100;anninc992i;249690960.0;4.0
IR;1814;p99p100;sptinc992j;;
IR;1814;p99p100;sptinc999j;;
IR;1814;p90p100;sptinc992j;;
IR;1814;p99p100;shweal992j;;
IR;1814;p0p100;anninc999i;132584480.0;4.0
IR;1814;p90p100;shweal992j;;
IR;1814;p99p100;shweal999j;;
IR;1814;p90p100;sptinc999j;;
IR;1815;p90p100;shweal999j;;
IR;1815;p0p100;anninc992i;250713088.0;4.0
IR;1815;p99p100;sptinc992j;;
IR;1815;p99p100;sptinc999j;;
IR;1815;p90p100;sptinc992j;;
IR;1815;p99p100;shweal992j;;
IR;1815;p0p100;anninc999i;133127232.0;4.0
IR;1815;p90p100;shweal992j;;
IR;1815;p99p100;shweal999j;;
IR;1815;p90p100;sptinc999j;;
IR;1816;p90p100;shweal999j;;
IR;1816;p0p100;anninc992i;251714208.0;4.0
IR;1816;p99p100;sptinc992j;;
IR;1816;p99p100;sptinc999j;;
IR;1816;p90p100;sptinc992j;;
IR;1816;p99p100;shweal992j;;
IR;1816;p0p100;anninc999i;133658816.0;4.0
IR;1816;p90p100;shweal992j;;
IR;1816;p99p100;shweal999j;;
IR;1816;p90p100;sptinc999j;;
IR;1817;p90p100;shweal999j;;
IR;1817;p0p100;anninc992i;252712768.0;4.0
IR;1817;p99p100;sptinc992j;;
IR;1817;p99p100;sptinc999j;;
IR;1817;p90p100;sptinc992j;;
IR;1817;p99p100;shweal992j;;
IR;1817;p0p100;anninc999i;134189048.0;4.0
IR;1817;p90p100;shweal992j;;
IR;1817;p99p100;shweal999j;;
IR;1817;p90p100;sptinc999j;;
IR;1818;p90p100;shweal999j;;
IR;1818;p0p100;anninc992i;253789184.0;4.0
IR;1818;p99p100;sptinc992j;;
IR;1818;p99p100;sptinc999j;;
IR;1818;p90p100;sptinc992j;;
IR;1818;p99p100;shweal992j;;
IR;1818;p0p100;anninc999i;134760608.0;4.0
IR;1818;p90p100;shweal992j;;
IR;1818;p99p100;shweal999j;;
IR;1818;p90p100;sptinc999j;;
IR;1819;p90p100;shweal999j;;
IR;1819;p0p100;anninc992i;254898368.0;4.0
IR;1819;p99p100;sptinc992j;;
IR;1819;p99p100;sptinc999j;;
IR;1819;p90p100;sptinc992j;;
IR;1819;p99p100;shweal992j;;
IR;1819;p0p100;anninc999i;135349600.0;4.0
IR;1819;p90p100;shweal992j;;
IR;1819;p99p100;shweal999j;;
IR;1819;p90p100;sptinc999j;;
IR;1820;p90p100;shweal999j;0.7439;0.0
IR;1820;p0p100;anninc992i;255946144.0;4.0
IR;1820;p99p100;sptinc992j;0.2204;0.0
IR;1820;p99p100;sptinc999j;0.2204;0.0
IR;1820;p90p100;sptinc992j;0.4995;0.0
IR;1820;p99p100;shweal992j;0.4283;0.0
IR;1820;p0p100;anninc999i;135905968.0;4.0
IR;1820;p90p100;shweal992j;0.7439;0.0
IR;1820;p99p100;shweal999j;0.4283;0.0
IR;1820;p90p100;sptinc999j;0.4995;0.0
IR;1821;p90p100;shweal999j;;
IR;1821;p0p100;anninc992i;256620160.0;4.0
IR;1821;p99p100;sptinc992j;;
IR;1821;p99p100;sptinc999j;;
IR;1821;p90p100;sptinc992j;;
IR;1821;p99p100;shweal992j;;
IR;1821;p0p100;anninc999i;136263840.0;4.0
IR;1821;p90p100;shweal992j;;
IR;1821;p99p100;shweal999j;;
IR;1821;p90p100;sptinc999j;;
IR;1822;p90p100;shweal999j;;
IR;1822;p0p100;anninc992i;257197072.0;4.0
IR;1822;p99p100;sptinc992j;;
IR;1822;p99p100;sptinc999j;;
IR;1822;p90p100;sptinc992j;;
IR;1822;p99p100;shweal992j;;
IR;1822;p0p100;anninc999i;136570160.0;4.0
IR;1822;p90p100;shweal992j;;
IR;1822;p99p100;shweal999j;;
IR;1822;p90p100;sptinc999j;;
IR;1823;p90p100;shweal999j;;
IR;1823;p0p100;anninc992i;257779344.0;4.0
IR;1823;p99p100;sptinc992j;;
IR;1823;p99p100;sptinc999j;;
IR;1823;p90p100;sptinc992j;;
IR;1823;p99p100;shweal992j;;
IR;1823;p0p100;anninc999i;136879360.0;4.0
IR;1823;p90p100;shweal992j;;
IR;1823;p99p100;shweal999j;;
IR;1823;p90p100;sptinc999j;;
IR;1824;p90p100;shweal999j;;
IR;1824;p0p100;anninc992i;258434784.0;4.0
IR;1824;p99p100;sptinc992j;;
IR;1824;p99p100;sptinc999j;;
IR;1824;p90p100;sptinc992j;;
IR;1824;p99p100;shweal992j;;
IR;1824;p0p100;anninc999i;137227392.0;4.0
IR;1824;p90p100;shweal992j;;
IR;1824;p99p100;shweal999j;;
IR;1824;p90p100;sptinc999j;;
IR;1825;p90p100;shweal999j;;
IR;1825;p0p100;anninc992i;259006624.0;4.0
IR;1825;p99p100;sptinc992j;;
IR;1825;p99p100;sptinc999j;;
IR;1825;p90p100;sptinc992j;;
IR;1825;p99p100;shweal992j;;
IR;1825;p0p100;anninc999i;137531040.0;4.0
IR;1825;p90p100;shweal992j;;
IR;1825;p99p100;shweal999j;;
IR;1825;p90p100;sptinc999j;;
IR;1826;p90p100;shweal999j;;
IR;1826;p0p100;anninc992i;259798576.0;4.0
IR;1826;p99p100;sptinc992j;;
IR;1826;p99p100;sptinc999j;;
IR;1826;p90p100;sptinc992j;;
IR;1826;p99p100;shweal992j;;
IR;1826;p0p100;anninc999i;137951568.0;4.0
IR;1826;p90p100;shweal992j;;
IR;1826;p99p100;shweal999j;;
IR;1826;p90p100;sptinc999j;;
IR;1827;p90p100;shweal999j;;
IR;1827;p0p100;anninc992i;260528528.0;4.0
IR;1827;p99p100;sptinc992j;;
IR;1827;p99p100;sptinc999j;;
IR;1827;p90p100;sptinc992j;;
IR;1827;p99p100;shweal992j;;
IR;1827;p0p100;anninc999i;138339152.0;4.0
IR;1827;p90p100;shweal992j;;
IR;1827;p99p100;shweal999j;;
IR;1827;p90p100;sptinc999j;;
IR;1828;p90p100;shweal999j;;
IR;1828;p0p100;anninc992i;261331456.0;4.0
IR;1828;p99p100;sptinc992j;;
IR;1828;p99p100;sptinc999j;;
IR;1828;p90p100;sptinc992j;;
IR;1828;p99p100;shweal992j;;
IR;1828;p0p100;anninc999i;138765504.0;4.0
IR;1828;p90p100;shweal992j;;
IR;1828;p99p100;shweal999j;;
IR;1828;p90p100;sptinc999j;;
IR;1829;p90p100;shweal999j;;
IR;1829;p0p100;anninc992i;262100720.0;4.0
IR;1829;p99p100;sptinc992j;;
IR;1829;p99p100;sptinc999j;;
IR;1829;p90p100;sptinc992j;;
IR;1829;p99p100;shweal992j;;
IR;1829;p0p100;anninc999i;139174000.0;4.0
IR;1829;p90p100;shweal992j;;
IR;1829;p99p100;shweal999j;;
IR;1829;p90p100;sptinc999j;;
IR;1830;p90p100;shweal999j;;
IR;1830;p0p100;anninc992i;262927024.0;4.0
IR;1830;p99p100;sptinc992j;;
IR;1830;p99p100;sptinc999j;;
IR;1830;p90p100;sptinc992j;;
IR;1830;p99p100;shweal992j;;
IR;1830;p0p100;anninc999i;139612736.0;4.0
IR;1830;p90p100;shweal992j;;
IR;1830;p99p100;shweal999j;;
IR;1830;p90p100;sptinc999j;;
IR;1831;p90p100;shweal999j;;
IR;1831;p0p100;anninc992i;263775024.0;4.0
IR;1831;p99p100;sptinc992j;;
IR;1831;p99p100;sptinc999j;;
IR;1831;p90p100;sptinc992j;;
IR;1831;p99p100;shweal992j;;
IR;1831;p0p100;anninc999i;140063040.0;4.0
IR;1831;p90p100;shweal992j;;
IR;1831;p99p100;shweal999j;;
IR;1831;p90p100;sptinc999j;;
IR;1832;p90p100;shweal999j;;
IR;1832;p0p100;anninc992i;264440832.0;4.0
IR;1832;p99p100;sptinc992j;;
IR;1832;p99p100;sptinc999j;;
IR;1832;p90p100;sptinc992j;;
IR;1832;p99p100;shweal992j;;
IR;1832;p0p100;anninc999i;140416592.0;4.0
IR;1832;p90p100;shweal992j;;
IR;1832;p99p100;shweal999j;;
IR;1832;p90p100;sptinc999j;;
IR;1833;p90p100;shweal999j;;
IR;1833;p0p100;anninc992i;265046896.0;4.0
IR;1833;p99p100;sptinc992j;;
IR;1833;p99p100;sptinc999j;;
IR;1833;p90p100;sptinc992j;;
IR;1833;p99p100;shweal992j;;
IR;1833;p0p100;anninc999i;140738400.0;4.0
IR;1833;p90p100;shweal992j;;
IR;1833;p99p100;shweal999j;;
IR;1833;p90p100;sptinc999j;;
IR;1834;p90p100;shweal999j;;
IR;1834;p0p100;anninc992i;265621488.0;4.0
IR;1834;p99p100;sptinc992j;;
IR;1834;p99p100;sptinc999j;;
IR;1834;p90p100;sptinc992j;;
IR;1834;p99p100;shweal992j;;
IR;1834;p0p100;anninc999i;141043504.0;4.0
IR;1834;p90p100;shweal992j;;
IR;1834;p99p100;shweal999j;;
IR;1834;p90p100;sptinc999j;;
IR;1835;p90p100;shweal999j;;
IR;1835;p0p100;anninc992i;266139760.0;4.0
IR;1835;p99p100;sptinc992j;;
IR;1835;p99p100;sptinc999j;;
IR;1835;p90p100;sptinc992j;;
IR;1835;p99p100;shweal992j;;
IR;1835;p0p100;anninc999i;141318688.0;4.0
IR;1835;p90p100;shweal992j;;
IR;1835;p99p100;shweal999j;;
IR;1835;p90p100;sptinc999j;;
IR;1836;p90p100;shweal999j;;
IR;1836;p0p100;anninc992i;266770800.0;4.0
IR;1836;p99p100;sptinc992j;;
IR;1836;p99p100;sptinc999j;;
IR;1836;p90p100;sptinc992j;;
IR;1836;p99p100;shweal992j;;
IR;1836;p0p100;anninc999i;141653760.0;4.0
IR;1836;p90p100;shweal992j;;
IR;1836;p99p100;shweal999j;;
IR;1836;p90p100;sptinc999j;;
IR;1837;p90p100;shweal999j;;
IR;1837;p0p100;anninc992i;267536080.0;4.0
IR;1837;p99p100;sptinc992j;;
IR;1837;p99p100;sptinc999j;;
IR;1837;p90p100;sptinc992j;;
IR;1837;p99p100;shweal992j;;
IR;1837;p0p100;anninc999i;142060128.0;4.0
IR;1837;p90p100;shweal992j;;
IR;1837;p99p100;shweal999j;;
IR;1837;p90p100;sptinc999j;;
IR;1838;p90p100;shweal999j;;
IR;1838;p0p100;anninc992i;268297152.0;4.0
IR;1838;p99p100;sptinc992j;;
IR;1838;p99p100;sptinc999j;;
IR;1838;p90p100;sptinc992j;;
IR;1838;p99p100;shweal992j;;
IR;1838;p0p100;anninc999i;142464256.0;4.0
IR;1838;p90p100;shweal992j;;
IR;1838;p99p100;shweal999j;;
IR;1838;p90p100;sptinc999j;;
IR;1839;p90p100;shweal999j;;
IR;1839;p0p100;anninc992i;269081632.0;4.0
IR;1839;p99p100;sptinc992j;;
IR;1839;p99p100;sptinc999j;;
IR;1839;p90p100;sptinc992j;;
IR;1839;p99p100;shweal992j;;
IR;1839;p0p100;anninc999i;142880816.0;4.0
IR;1839;p90p100;shweal992j;;
IR;1839;p99p100;shweal999j;;
IR;1839;p90p100;sptinc999j;;
IR;1840;p90p100;shweal999j;;
